,author,updated_at,like_count,text,public
1475,@LilSulit,2025-02-12T03:46:31Z,87,"15:21 😂tapi anda tahu kan, ini bakalan dilihat orang Axioo🤣dan saya yakin, mungkin bakal jadi ide kedepannya.  Jadi kayak, orang Axioo : ""pak,kata bang David kalau dibikin touch screen bubar pak"" trus atasannya : ""baik,besok ngitung-ngitung harga dan eksperimen"" 🤣🤣🤣🤣",True
1476,@imamalbana7036,2025-02-12T03:46:28Z,0,Jejak,True
1477,@kodriindrawan579,2025-02-12T03:46:03Z,0,Wah,True
1478,@JagokLuruk221,2025-02-12T03:44:22Z,0,Dia main film lg kah??,True
1479,@DaniSaputra-zh5io,2025-02-12T03:44:04Z,1,Sini bagi bang wkwk,True
1480,@MabarCewe,2025-02-12T03:43:43Z,0,Next R5,True
1481,@pumanike9550,2025-02-12T03:43:21Z,2,Nunggu transion holding ngeluarin laptop aja😂,True
1482,@RikoChOfficial,2025-02-12T03:43:19Z,8,19:51 tutorial supaya keliatan ada kerjaan wkwk,True
1483,@Indobus_Official,2025-02-12T03:41:32Z,0,Tim beli doang nonton kagak,True
1484,@miloscoopy2469,2025-02-12T03:40:45Z,10,"kakak saya pake laptop brand lokal, spec tinggi, bagus, tapi engsel nya lemah banget,  1 tahun patah. kapok",True
1485,@davialfarizi5779,2025-02-12T03:40:35Z,0,Masih nunggu nyobain barang aneh part selanjutnya,True
1486,@GinosLakonos,2025-02-12T03:40:27Z,0,Mantap,True
1487,@motouring4627,2025-02-12T03:39:50Z,0,Axioo HypeR3,True
1488,@Kristyannimasi,2025-02-12T03:39:18Z,1,Bang laptop 3-5 juta dong,True
1489,@sandirahman6310,2025-02-12T03:39:01Z,20,menyala brand lokal 🔥🔥🔥🤙🏻,True
1490,@iev4n5,2025-02-12T03:38:46Z,2,lebih mikirin garansi kalo layar oled nya  burn in aja sih gimana 🤔🤔🤔,True
1491,@kucintakamu,2025-02-12T03:38:38Z,0,"Ko kaya merek jas hujan sih,
Tapi jas hujan axcio kategori terbaik di klas menengah sih.",True
1492,@hadiahmad-f4,2025-02-12T03:37:44Z,0,Masih nunggu laptop dibawah 8 juta ber rtx 3050 6 gb,True
1493,@muhyidinsuparjo2964,2025-02-12T03:37:25Z,0,pp,True
1494,@LilSulit,2025-02-12T03:37:18Z,42,9:27 apakah ini berarti bisa dibilang bang David berkembang bersama Axioo?🤣ini masuknya CANON ya? Alur ceritanya seru nih,True
1495,@GCHverse,2025-02-12T03:37:17Z,11,"17:33
jujur bang, itu akun lu atau akun salah satu crew gadgetin ?
mavuika premium njir",True
1496,@SPOOKEY156,2025-02-12T03:37:14Z,2,"Simbol R besar, warna font IJO, processor INTEL",True
1497,@dn944,2025-02-12T03:36:56Z,5,Soal spek masih bagusan workplus ya?,True
1498,@HARLEY616,2025-02-12T03:36:55Z,4,Udah 13jt bng saweria gak sih,True
1499,@marksman7765,2025-02-12T03:36:32Z,0,Bg review kuga yg varian i5 nya bg,True
1500,@syamsoelanwar2158,2025-02-12T03:36:25Z,0,storage sih bang,True
1501,@florianusribba4594,2025-02-12T03:36:25Z,0,Laptop bisa. Kenapa brand lokal untuk hp ga bisa kasih spek gahar harga begini juga ya?,True
1502,@namhyeongkim_cos,2025-02-12T03:36:13Z,0,"Agak lucu.
Axioo menamai laptop ini dengan nama R3 (yang kalau di ranah perlaptopan sudah pasti identik dengan Ryzen 3), tapi tau2nya prosesornya dari tim biru.",True
1503,@zeydcurvy8708,2025-02-12T03:36:12Z,8,"Lah komen 600an tpi yg nongol cuma 1, apakah kespam komen judol 😮",True
1504,@tatarianda1913,2025-02-12T03:35:45Z,0,Lama banget upload bang,True
1505,@elnino279,2025-02-12T03:34:56Z,9,Kekurangannya sparepart susah bang + harga sparepart mahal,True
1506,@KudetGaming-v2w,2025-02-12T03:34:30Z,11,"Menarik...
Btw gak review note 14 bg? Udh di roasting tuh sama M15 5G  😂",True
1507,@firmanaikatsu-kiwarriors5233,2025-02-12T03:34:27Z,0,"Breaking News for Products! 

Inilah Daftar Smartphone Samsung Yang Sudah Resmi Lolos TKDN Indonesia pada tanggal 12 Februari ini... 

:Samsung Galaxy A06 5G
:Samsung Galaxy A26 5G
:Samsung Galaxy A36 5G
:Samsung Galaxy A56 5G


Kesimpulan, Daftar Smartphone Yang Akan segera dirilis ke Pasar Indonesia pada Bulan Februari ini seperti... 

:Motorola Moto G45 5G (18.02.2025)

:Honor All Products (26.02.2025)

:Sharp Aquos R9 Pro & Sharp Aquos Sense9 (12.02.2025) 

:Meizu Mblu 21 4G Akan segera masuk ke Pasar Indonesia di Quartet ke 2 nanti Karena dia Sudah resmi lolos TKDN Indonesia pada tanggal 11 Februari lalu... 😱😱😱",True
1508,@rezafahlevi8813,2025-02-12T03:34:24Z,0,gila sih ini,True
1509,@Immortalbrosymaf,2025-02-12T03:33:38Z,3,SSD nya Axioo hype r-3 up to berapa bang?. Kalo 1tb bungkus sih hehe😅,True
1510,@bbsbbsbbs100,2025-02-12T03:33:29Z,0,Bang.. bang...,True
1511,@LilSulit,2025-02-12T03:33:18Z,0,"Nguawur rek😮berfikiran pakai magnesium gak ya? kufikir gabakalan kepakai, eh beneran pakai Magnesium Alloy. Ngawur nih Axioo, beh.... Ngeri ngeri ngeri ngeri🤣👍",True
1512,@PesonaCell,2025-02-12T03:32:49Z,0,mantaapp axioo,True
1513,@muchlasruliansyah5813,2025-02-12T03:32:10Z,0,😢keburu beli hype 7,True
1514,@Tanpa_nama882,2025-02-12T03:32:08Z,361,saya uda pakai axioo hype 5 Ryzen 5...alhamdulillah awet sampe sekarang udah satu tahun...buat kerja multitasking pake dual monitor extend HDMI dan Type C 3.0 lancar gada kendala...,True
1515,@kecap_maniis,2025-02-12T03:32:06Z,0,"jadi inget dulu laptop gundar axioo lemotnya cepet banget, sampe mau gua buang ke kali",True
1516,@DeniEkaSusanto,2025-02-12T03:31:58Z,0,Tinggal tunggu hp yg Spec hp belasan jta tapi harga bikin geleng² kepala ( 1 jutaan sampai 2 jataan)😂😂,True
1517,@HeriRomadhoni-fx4ew,2025-02-12T03:31:46Z,0,"Ringan itu brrti kopong ,bhan komponenya ngak kualitas klau berat itu sudah pasti komponennya bgus",True
1518,@clashfun2379,2025-02-12T03:31:24Z,0,"Semoga semester ini saya bisa beli laptopnya, buat kuliah. Aamiin",True
1519,@chishiyaaa.,2025-02-12T03:30:55Z,0,kosong,True
1520,@DonQuixoteeeeee,2025-02-12T03:30:43Z,0,"Gw belum nonton sampe habis, tapi semoga ini laptop bisa nge rendering(terutama aimasi 3D).. aku butuh laptopppp, rahhhhhhhhhhh🗣️🗣️🗣️🗣️🔥🔥🔥🔥🔥🔥..",True
1521,@ahmadnaufal1607,2025-02-12T03:30:05Z,0,😂😊😮😢😢,True
1522,@kaguyaaoi6836,2025-02-12T03:30:01Z,0,intel skrng masih jelek jadi kyknya mending versi Ryzen,True
1523,@difahilaga2889,2025-02-12T03:29:44Z,0,trauma make axioo cepat rusak,True
1524,@berlianaditya946,2025-02-12T03:28:26Z,0,"axioo asli naik kelas banget sh, makin tertarik buat nyoba produknya mereka",True
1525,@muhamadwiguna23,2025-02-12T03:28:15Z,0,OLED 😭? Beneran weh,True
1526,@abangiphone,2025-02-12T03:28:07Z,0,❤❤❤,True
1527,@muhammadiqbal6841,2025-02-12T03:27:59Z,0,tim nonton doang ga beli,True
1528,@muhammadakmal4529,2025-02-12T03:27:54Z,0,Wah,True
1529,@Demchukcamilo-q4q,2025-02-12T03:27:30Z,0,"𝘋ОЯ𝘈𝟳𝟩 aku coba, saldo lgnsung banyak",True
1530,@EKOADISAPUTRO-z6n,2025-02-12T03:27:07Z,0,Halo,True
1531,@DcarmanTheodor-y5d,2025-02-12T03:26:54Z,0,"𝘋ОЯ𝘈𝟳𝟩 aku cba main, malah jackpot gede",True
1532,@DeantyHarapan-x9e,2025-02-12T03:26:50Z,0,Beberapa pengguna melaporkan hasil positif dari penggunaan 𝘋ОЯ𝘈𝟳𝟩.,True
1533,@teguhwidiantoro2030,2025-02-12T03:26:44Z,0,Worth it gk beli laptop lokal?,True
1534,@DbhatiaMohanty-p5v,2025-02-12T03:26:44Z,0,𝘋ОЯ𝘈𝟳𝟩 menyediakan ruang untuk kolaborasi dan kerja tim.,True
1535,@DbabcockKmagee-s3h,2025-02-12T03:26:41Z,0,"𝘋ОЯ𝘈𝟳𝟩 tiap hari hoki, gak ngerti lagi",True
1536,@DcrooksSicilia-z7e,2025-02-12T03:26:40Z,0,"𝘋ОЯ𝘈𝟳𝟩 gua cba, eh lgnsung dapet WD gede",True
1537,@Kaisuruchid,2025-02-12T03:26:34Z,0,R3,True
1538,@DavtianKnowles-o5r,2025-02-12T03:26:20Z,0,𝘋ОЯ𝘈𝟳𝟩 tiap kali main pasti ada aja jackpot,True
1539,@misaalanshori,2025-02-12T03:26:20Z,12,"Ah masih inget, pertama kali dapet device android itu tablet Axioo Picopad...
Waktu itu minta beliin iPad ke ortu, tapi gak ada yang jual...
Jadi dapet Axioo 🤣",True
1540,@davisonMAMET-f9p,2025-02-12T03:26:19Z,0,"𝘋ОЯ𝘈𝟳𝟩 tiap hari pasti ada yang WEDEY, lu kapan..",True
1541,@danielNirmal-f9n,2025-02-12T03:26:07Z,0,𝘋ОЯ𝘈𝟳𝟩 adalah platform yang didedikasikan untuk inovasi dan kemajuan.,True
1542,@DNyles-m3n,2025-02-12T03:26:03Z,0,"𝘋ОЯ𝘈𝟳𝟩 tiap hari pasti ada yang WEDEY, lu kapan..",True
1543,@mekss-t4d,2025-02-12T03:26:03Z,0,🔥🔥,True
1544,@mauludirahmam8991,2025-02-12T03:25:51Z,0,test,True
1545,@sukronmashudi,2025-02-12T03:25:49Z,0,tes tes,True
1546,@xzeroprism8300,2025-02-12T03:25:45Z,0,Kenapa si zyrex jarang nongol ya 🤔,True
1547,@timmytheopelus,2025-02-12T03:25:40Z,0,keren,True
1548,@muhyidinsuparjo2964,2025-02-12T03:24:25Z,0,Pas banget mau beli leptop 7 jutaan,True
1549,@halosemua2548,2025-02-12T03:24:06Z,0,"Kelemahan, storage ga expandable, harus replace",True
1550,@baguswisnawa4651,2025-02-12T03:23:29Z,0,"Pengalaman pakai axiio bagus, cuma kalah gengsi saja, kl lagi kerja dan meeting sama clien, laptop axioo ya 🤭, cocok untuk pelajar",True
1551,@cigetbudi,2025-02-12T03:23:09Z,0,Semoga ada yang ryzen 5 + 120hz,True
1552,@rioazriel,2025-02-12T03:22:50Z,0,komen,True
1553,@ayusss9285,2025-02-12T03:22:49Z,0,Bang harga redmi not 13 pro 5g dah turun belum mau beli,True
1554,@RDnizm,2025-02-12T03:22:18Z,0,untuk jangka panjang recommended gak?,True
1555,@yorefakuryuu2,2025-02-12T03:21:55Z,0,Akhirnya tidak ayaka trus test genshinnya.. Pake Mavuika skrng Bang David Lesgoo Dan di daerah Natlan 🎉 lagi.. lanjutkan Review Real anti mainstream nya...,True
1556,@antonsulistiyo31,2025-02-12T03:21:55Z,0,❤,True
1557,@TatsuyaRyuCh,2025-02-12T03:21:33Z,0,Saran saya ambil yang hype r5 aja di banding hype R 3,True
1558,@2beergarraty,2025-02-12T03:21:26Z,0,"Mending Hype R3 atau Hype 5 AMD X6? Kebutuhannya kerja office, multitasking, sama edit gambar/video tipis-tipis, nggak nge-game.",True
1559,@HoshiShizuka,2025-02-12T03:21:02Z,0,Mantep 👍,True
1560,@zhuvidoanliwiarta,2025-02-12T03:20:58Z,0,"laptop merk lokal semakin menarik, bisa masuk list buat dibeli tahun ini",True
1561,@reinhard28,2025-02-12T03:20:56Z,0,sepi gni😅,True
1562,@uchihaitachi796,2025-02-12T03:20:43Z,0,Advan gimana ? Apakah ada gebrakan baru ?,True
1563,@AbdullahAzzam-f7w,2025-02-12T03:20:40Z,0,nonton ini pake axioo hype wkwkwk,True
1564,@naufalzain7007,2025-02-12T03:19:52Z,0,Laptop lokal makin keren keren,True
1565,@panjifajargaming,2025-02-12T03:19:50Z,0,mana gw baru build PC,True
1566,@akbaryoviestian2301,2025-02-12T03:19:47Z,0,"Baru kali ini liat baru beberapa menit, dan yg komen masih dikit",True
1567,@Furmac1,2025-02-12T03:19:45Z,0,Kolom komen nge bug njir,True
1568,@dwisurya7,2025-02-12T03:19:37Z,0,"review bahas produk 20%
bahas gak penting 80%😢😢",True
1569,@CarstenHazz,2025-02-12T03:19:24Z,0,500an komen tapi yg muncul cuman 1. Kayanya lagi filter judol wkwkkw,True
1570,@ananhartanto,2025-02-12T03:19:08Z,0,ram 24 gb???,True
1571,@magnussusanoo518,2025-02-12T03:19:08Z,0,Brand lokal import dari China,True
1572,@bustebb9617,2025-02-12T03:18:46Z,0,"udh 3 bulan pakai advan skrng layarnya white spot sudut kri bawah sama kanan atas, kelihatan banget saat layarnya posisi berwrna itemm",True
1573,@rendibrandon7283,2025-02-12T03:18:35Z,0,kok comments nya ilang?,True
1574,@gungunawan5780,2025-02-12T03:18:21Z,0,Keren sih,True
1575,@AlbionD1233,2025-02-12T03:18:10Z,0,Itu tempat keluar panas nya dibawah layar? Waduh Tempat keluar suhu panas nya gk banget sih kalau disitu. Gw punya laptop kayak gitu gk bisa cari solusi buat sedot suhu panas nya. Trus layar bagian bawah nya jadi mudah panas kalau di geber pakai kerjaan yg berat2.,True
1576,@Kefciii,2025-02-12T03:17:42Z,0,kok komennya gada ya,True
1577,@adichandras3139,2025-02-12T03:17:32Z,0,05:35 Mau dong bang photocard Gitanya 😂,True
1578,@alekseeeu_4441,2025-02-12T03:17:08Z,0,gokil hoki dpt gita,True
1579,@nova_preset462,2025-02-12T03:16:56Z,0,Komentarny kok ngebug ini,True
1580,@RIANDISINI123,2025-02-12T03:16:48Z,0,Om kalu Utuk gaming dari Samsung pilih mana ya,True
1581,@billyariawan6378,2025-02-12T03:16:46Z,0,Aman ga sih servis dan spare part nya?,True
1582,@camelred9118,2025-02-12T03:16:29Z,0,"Kemana Mugen? PC lokal yang era 90an ilang entah kemana,diganti axxioo",True
1583,@HistoryWorld-bm9ek,2025-02-12T03:15:02Z,0,"setelah sekian lama lumutan, akhirnya posting juga",True
1584,@AminAlqodri_,2025-02-12T03:15:00Z,0,Bagi skin lah bang😂,True
1585,@rafagamer132ch,2025-02-12T03:14:39Z,1,Mantap👍,True
1586,@SawerCoek,2025-02-12T03:14:15Z,0,"pengalaman kmrn beli tecno T1 versi intel, pemakaian 4bln normal, gk pake maen game cm utk sehari2 buka office dll. layar lcdnya tiba2 bergaris dan gelap hampir 60%an. klaim garansi ke carlcare di suruh tgg sparepartnya dari pusat 1mgg. stlhnya di kabari kalo spare part nya kosong dan cm bs di ganti uang ketika kita beli. ampe skg uang nya blom di trf dr finance nya. kecewa sih kalo cara penangannya begini. data2 dan apk2 yg terinstall dilaptop kudu di backup dan install ulang lg di laptop baru. pengalaman yg membekas... apakah brand axio / advan seperti itu setelah after sales nya?",True
1587,@budiprakoso5812,2025-02-12T03:14:09Z,0,Mending axio pongo RTX 2050 10jt,True
1588,@kacchang9,2025-02-12T03:13:45Z,0,Hah knp ini komentar nya ilang,True
1589,@Zohri4456,2025-02-12T03:13:36Z,0,Halo bang,True
1590,@ukyserelo3317,2025-02-12T03:13:22Z,0,Brand lokal biasanya menang spek kalah durability,True
1591,@adnansthebe,2025-02-12T03:13:21Z,0,"rentan rusak, sekali rusak, mending dibuang",True
1592,@komandanrobot7576,2025-02-12T03:13:07Z,0,AXIOO memang OK sih. Laptop Gaming yang Pongo saja performance OK banget. Dan cukup terjangkau untuk laptop gaming.,True
1593,@wreggawijaya8954,2025-02-12T03:12:44Z,0,Ji,True
1594,@whisperviz1346,2025-02-12T03:12:38Z,0,1 yg gw suka sama axioo yg sekarang itu logo ny yg ga norak.,True
1595,@HeruAsli,2025-02-12T03:12:38Z,0,Hh,True
1596,@AdamaDidoja,2025-02-12T03:12:27Z,0,"Review advan workplus ryzen 7 7735HS bang, harganya di shopee 8jt udah 16Gb/512Gb",True
1597,@DVModzz,2025-02-12T03:12:06Z,0,geloo axio makin gacor,True
1598,@nyankoesper9402,2025-02-12T03:11:56Z,0,"serius tanya, brand brand lokal kek gini ini durabilitasnya gimana sih?",True
1599,@howly7245,2025-02-12T03:11:49Z,0,"Spekulasi ane Karena lokal, jadi ya tariff, pajak atau lain2 ngak kena Kan emang build nya Lokal, Tapi seinget ane Di Indo ada juga kan ya Harusnya tempat produksinya?, Atau karena nilai tukar USD -> IDR, Contoh Lenovo LOQ Intel I5 12450 RTX 2050 Di Amazon rata2 540 USD atau 8.8jt IDR tapi di Indo Itu 11jt, Sementara  kalau beli game Lebih murah rata2 Kalau konversi USD ke IDR, Ane bingung juga kenapa Barang elektronik mahal disini, GDP kah, GDP Capita lah",True
1600,@adrian8700,2025-02-12T03:11:32Z,0,The best brand local,True
1601,@Ugil085,2025-02-12T03:09:44Z,0,lebih di pajak masuknya sih kan mayan naik harganya😂,True
1602,@arsyankhairi8711,2025-02-12T03:09:18Z,0,"Gini bang, kalo 24gb dia lebih bisa tahan lama, mana dia solder pulak. Kalo 16gb dan bisa upgrade ga masalah, kalo nvme kan gapapa tu bisa upgrade kapan aja",True
1603,@MataKamera99,2025-02-12T03:09:09Z,0,bangga ❤,True
1604,@ghpn8251,2025-02-12T03:09:06Z,0,Komentarnya kok ilang ya,True
1605,@wieekun,2025-02-12T03:08:35Z,0,"Brand lokal udah mulai berani ngasih harga bagus ya, jadi biar banyak user baru yang nyobain dengan spek tinggi
Semoga after salesnya juga bisa bersaing",True
1606,@donnymegantara2349,2025-02-12T03:08:33Z,0,Tes,True
1607,@AriTuesday,2025-02-12T03:08:30Z,0,Enak reviewnya,True
1608,@stevenplayerml,2025-02-12T03:08:29Z,0,Cobain poco x7 pro bang david,True
1609,@imranalhadi2880,2025-02-12T03:08:24Z,0,cocok buat yang sering bawa laptop kmn mn,True
1610,@armanmaulana3881,2025-02-12T03:08:03Z,0,Mending ROG Ally,True
1611,@jeremytete,2025-02-12T03:07:54Z,0,Kok gada komen 😅,True
1612,@venom5neoimago,2025-02-12T03:07:18Z,0,masih INTEL UHD ya?,True
1613,@BMNPKTJTegal,2025-02-12T03:07:11Z,0,😂👍👍👍,True
1614,@zainal.4647,2025-02-12T03:07:08Z,0,Hello,True
1615,@Gedhangklutukproject,2025-02-12T03:07:08Z,0,Anying dapet photocard si Gita 😂,True
1616,@y.nikoriskialvaress456,2025-02-12T03:06:42Z,0,Kedua kah?,True
1617,@Sengja7,2025-02-12T03:06:42Z,0,*brand china,True
1618,@GottenMusic,2025-02-12T03:06:21Z,0,Wahh kacauuu kolab sama JKT48 wahh kacauuuuuuu...... Kacau. Berat godaan.,True
1619,@tarmindono6812,2025-02-12T03:06:08Z,0,Yeee kedua❤😂😂😂,True
1620,@orang_gantengg,2025-02-12T03:06:07Z,0,Axio ertiga hybrid,True
1621,@hrm2815,2025-02-12T03:06:04Z,0,Aku pasti bukan yg pertama 😢,True
1622,@ZOLYYX,2025-02-12T03:05:46Z,0,Rowr,True
1623,@hafidgalih2476,2025-02-12T03:05:45Z,0,akhirnya upload,True
1624,@ABINAYA-RAZKY,2025-02-12T03:05:42Z,0,Hhh,True
1625,@sogolmotovlog,2025-02-12T03:05:22Z,0,boleh lah ini😊,True
1626,@massferdy,2025-02-12T03:05:02Z,0,"bang kalo dibuat ngedit video pake capcut, adbe premier, ngerender tuh gimana ya? lancar ga kira2? boleh juga nih",True
1627,@dwioktanugroho,2025-02-12T03:04:59Z,0,Pack nya mewah,True
1628,@wisangdrillian,2025-02-12T03:04:45Z,0,banyakin review laptopnya bang,True
1629,@qin2577,2025-02-12T03:04:32Z,1,cobain zyrex bang,True
1630,@fikrihermanto8188,2025-02-12T03:04:28Z,0,"Axioo emang keren banget sih udah pake Axioo Pongo 725 sama Hype 5 oke banget dan service centernya bagus banget responsive, good job banget Axioo",True
1631,@alexandermatth,2025-02-12T03:03:31Z,0,17:31 akhirnya ga pake ayaka lagi 😁,True
1632,@kriskurniawan2561,2025-02-12T03:03:27Z,0,"menurut saya 24GB udh tepat dari axioo kalo melihat dr segi RAM yg g bisa di upgrade... skrg windows aja perlu 5GB+ untk stanby, bahkan chrome bisa boros RAM apalagi ditambah tab yang banyak dan analisa office... saya RAM 16GB jujur kurang",True
1633,@DickyPratama-vg1kv,2025-02-12T03:03:23Z,0,Komen nya pada ilang,True
1634,@ykzira2199,2025-02-12T03:03:10Z,0,"Lah, ko komennya ilang semua di gua",True
1635,@wayyu6581,2025-02-12T03:02:23Z,0,Anjay,True
1636,@andreasricky5228,2025-02-12T03:01:48Z,0,"Test wuwa lah bang,GI mulu yang di test",True
1637,@NAW32Nicoisme,2025-02-12T03:01:44Z,0,Bisa buat edit video 4K ga?,True
1638,@miftahuliman228,2025-02-12T03:01:35Z,0,Kok komen pada ilang,True
1639,@iyaskoyok,2025-02-12T03:01:14Z,0,Menarik,True
1640,@farhanfawwas2798,2025-02-12T03:01:06Z,0,🎉🎉🎉,True
1641,@TheOpxsjozy,2025-02-12T03:01:03Z,0,"Lokal makin menggila,harga nya juga gila",True
1642,@samzy17,2025-02-12T03:00:48Z,0,gass terus brand lokal sampe libas pasar internasional.,True
1643,@genta_permana,2025-02-12T03:00:22Z,0,Channel yg REVIEW pertama nih😊,True
1644,@bluescreen4599,2025-02-12T03:00:19Z,1,Ku tunggu AMD mu kwkwkw,True
1645,@rafi_ashcchannel,2025-02-12T03:00:13Z,0,😮,True
1646,@whateverlah5957,2025-02-12T02:59:58Z,0,Lah kok kyk logo salib 😂,True
1647,@meme-c2m5o,2025-02-12T02:59:29Z,0,Lah dikit amat yang komen,True
1648,@augustiar,2025-02-12T02:59:21Z,0,"Semoga ada versi ryzen biar igpu lebih kenceng, biar enak editing + layar oled. Perfect budget laptop 😆",True
1649,@er-di-an,2025-02-12T02:59:13Z,0,"Klo di dunia hp software itu penting, klo di dunia laptop software gak terlalu penting tinggal install windows/linux dan driver2nya download dari internet yang penting hardware😂",True
1650,@latifwae3329,2025-02-12T02:59:04Z,0,Mmm,True
1651,@imayusuham,2025-02-12T02:58:57Z,0,"Ciri ciri x7 pro n f7 ini..
Di nanti untuk seri poco 7..",True
1652,@slametkampret4555,2025-02-12T02:58:53Z,0,Kusluk kusluk kusluk ngerriiiii,True
1653,@asira2008,2025-02-12T02:58:39Z,0,nonton ini sambil pake axioo hype 5 amd x6 😁hampir 3 bulan pemakaian ga ada masalah. local pride mantap,True
1654,@afrarizal116,2025-02-12T02:58:27Z,0,Beneran lokal atau rebrand cina doang nih?,True
1655,@geojuanvanmoojen6122,2025-02-12T02:58:27Z,0,Test,True
1656,@muhammadfauzi5914,2025-02-12T02:58:07Z,1,First koh,True
1657,@seve7nin9e31,2025-02-12T02:58:00Z,0,"saya cuman berharap nvidia, intel, amd akan punya banyak cabang di indonesia ya apalagi biar harga nya murah aowkaowkoak biar upgrade pc gk mahal mahal amat.",True
1658,@Mengskih,2025-02-12T02:57:46Z,0,❤‍🔥❤‍🔥❤‍🔥,True
1659,@victoryhelmi2552,2025-02-12T02:57:26Z,0,R3 250 CC,True
1660,@boosterkelasbawah9091,2025-02-12T02:57:23Z,0,darderdor dah di checkout,True
1661,@MRAFLI1,2025-02-12T02:57:05Z,0,Whats wrong with my youtube comment😢 kok kosong semua,True
1662,@aderyuzaki258,2025-02-12T02:56:56Z,0,"10:49 justru sekarang laptop kantoran butuh RAM gede. Karena dari segi windowsnya sendiri udah butuh RAM 4GB, sisanya aplikasi bawaan kantor juga butuh RAM mayan gede. Nah sisa RAMnya baru dipake buat aplikasi lain.
Laptop thinkpad di kantor saya juga hampir semuanya udah diupgrade ke 24 atau 32 GB.",True
1663,@E4thLess,2025-02-12T02:56:16Z,0,bisa ditambah nvme lain kah apa harus replace,True
1664,@sanbvk._,2025-02-12T02:56:07Z,0,bang review lenovo legion,True
1665,@heruaristya2505,2025-02-12T02:55:46Z,0,TKDN ne 🎉,True
1666,@RomiRamadani-p2i,2025-02-12T02:55:42Z,0,Kok Malah larinya ke SUZUKI Bang...😅,True
1667,@misaellim148,2025-02-12T02:55:19Z,0,Yuk Axioo dan Advan makin up service aftersales nya. Apalagi bisa jauh lebih bagus dari brand luar negri. 😊,True
1668,@alwisaputra8095,2025-02-12T02:55:16Z,0,Bang untuk laptop 8-10 jutaan yang paling recommended tahun ini apa bang,True
1669,@maadpict,2025-02-12T02:54:50Z,0,Klo valorant dpt berapa fps ya,True
1670,@mikhaelci,2025-02-12T02:53:18Z,0,Akhirnya Update video,True
1671,@Ilal_sudi,2025-02-12T02:53:17Z,0,❤❤❤,True
1672,@reisaolivia,2025-02-12T02:53:08Z,0,😊,True
1673,@agussuyitno5784,2025-02-12T02:52:57Z,0,"Akhirnya review gadget lagi, setelah sekian lama karena fokus Review Rumah Sakit Wkwkkw🤣🤣",True
1674,@OllienMLBB,2025-02-12T02:52:49Z,0,Pengen coba,True
1675,@againmylife2311,2025-02-12T02:52:36Z,0,"Kayanya RAM 24 bagus buat game tp 256 gb penyimpanan ga kurang tuh, sama kaya hp aja😅",True
1676,@watchingvideosd,2025-02-12T02:52:31Z,0,Thunderbolt ada kah ?,True
1677,@YanaSukmana-v5q,2025-02-12T02:52:26Z,0,Pas banget nih,True
1678,@MAFIA-ok3jh,2025-02-12T02:52:20Z,0,Piu,True
1679,@04yudha,2025-02-12T02:52:15Z,0,Kemahalan 😒,True
1680,@deckydj1094,2025-02-12T02:52:10Z,0,Jadi bingung nambah pilihan lagi antara beli Lenovo LOQ atau Axio ini lagi😅,True
1681,@Lalalaleleya,2025-02-12T02:51:53Z,0,"Sebagaii manusia yang judge book by its cover buat elektronik, ini cakep bgtt aaaaaaaaa",True
1682,@kenjia1758,2025-02-12T02:51:52Z,0,"Komennya ngebug nih, gak muncul",True
1683,@multiuniversone5212,2025-02-12T02:51:51Z,0,Hi,True
1684,@Krisnazza,2025-02-12T02:51:48Z,0,Tes,True
1685,@jessnatia,2025-02-12T02:51:00Z,0,Hadirrr,True
1686,@afrizaaja.,2025-02-12T02:50:59Z,0,Hallo bang,True
1687,@rafidev,2025-02-12T02:50:48Z,0,tecno megabook k16s kapan bg,True
1688,@ShakaaOnee,2025-02-12T02:50:45Z,0,dibawah 1 jam😝😝,True
1689,@ViFleming,2025-02-12T02:50:39Z,0,Ga sia sia maen diGaruda-Hoki beneran gua wd😇,True
1690,@vladmirputin1663,2025-02-12T02:50:35Z,0,Wih baru tau ternyata i3 bisa main genshin 😊,True
1691,@SulthanAinulYaqin-r3u,2025-02-12T02:50:24Z,1,"ALHAMDULILLAH AKHIRNYAAA UPLOAD BANGG!!! 🤲🏻😭
UDAH 3 MINGGU NONTON VIDEO² YANG UDAH² DI ULANG² SAMPE LUMUTAN😭.. THANKYOU !!",True
1692,@rhmtnidufias,2025-02-12T02:50:13Z,0,"percaya atau engga, harga photocardnya bisa sampe ratusan ribu🥶",True
1693,@rifaldixyz,2025-02-12T02:49:59Z,0,Keren,True
1694,@Nadipon,2025-02-12T02:49:08Z,0,hi,True
1695,@anfatha3719,2025-02-12T02:48:58Z,0,Halo bang,True
1696,@Meizysan,2025-02-12T02:48:54Z,0,asli dibawah 1kg? bagus opsi hp aero 13 nih,True
1697,@komentator_kreator,2025-02-12T02:48:41Z,0,Laptop semakin murah tp smartphone semakin mahal,True
1698,@pampamdut,2025-02-12T02:48:12Z,0,"Jangan dilempar2 gitu lah vid, ngilu",True
1699,@pronumber369,2025-02-12T02:48:08Z,0,Mantap,True
1700,@Heryfrost,2025-02-12T02:48:04Z,0,Pertamax... Ini barang bagus!,True
1701,@hulondhaloplay30,2025-02-12T02:48:00Z,0,Kok hype 3 lebih mahal dari hype 5 Bang ??!!,True
1702,@The_Divergent,2025-02-12T02:47:59Z,0,Sepi?,True
